customer_id,first_name,last_name,gender,birth_year,loyalty_tier,home_suburb,signup_date
C01849,Nokwanda,Patel,M,1965,Silver,Ballito,2024-10-25
C01850,Johan,Sibanda,M,2004,Silver,Stellenbosch Central,2023-12-08
C01851,Anika,Ngcobo,M,1969,Bronze,Stellenbosch Central,2024-10-16
C01852,James,Tshabalala,M,1995,Bronze,Boksburg,2025-05-26
C01853,Sibusiso,Coetzee,F,1983,Silver,Tygervalley,2023-11-27
C01854,Lerato,Zulu,F,1974,Silver,Ballito,2023-10-31
C01855,Lehlogonolo,Buthelezi,M,1980,Bronze,Stellenbosch Central,2023-04-03
C01856,Sibusiso,Sibiya,M,1997,Bronze,Menlyn,2024-06-29
C01857,Anika,Sibanda,F,1979,Gold,Alberton,2023-03-26
C01858,Johan,Govender,F,1957,Bronze,Brooklyn,2023-01-27
C01859,Rajesh,Govender,M,1969,Bronze,Vincent,2025-04-11
C01860,Sizwe,Mokwena,F,1970,Silver,Umhlanga,2025-05-08
C01861,Rachel,Moyo,M,1991,Bronze,Chatsworth,2024-08-17
C01862,James,Mkhize,M,1979,Silver,Hatfield,2025-04-02
C01863,Bontle,Patel,F,1978,Gold,Centurion,2023-03-20
C01864,Nokwanda,Mahlangu,F,1999,Bronze,Parow,2023-04-09
C01865,Karabo,Joseph,M,1989,Silver,Berea,2023-08-22
C01866,Vuyo,Cele,M,1996,Silver,Edenvale,2024-04-21
C01867,Busisiwe,Mkhize,M,1984,Bronze,Rosebank,2023-03-08
C01868,Refilwe,Dlamini,M,1990,Silver,Umhlanga,2025-06-07
C01869,Sibusiso,Mokwena,F,1977,Silver,Richards Bay Central,2023-09-16
C01870,Vuyo,Dlamini,M,1986,Silver,Parow,2024-02-10
C01871,Sizwe,Jones,F,1999,Bronze,Richards Bay Central,2025-03-28
C01872,Aisha,Moyo,F,1989,Bronze,Sea Point,2024-09-16
C01873,Nomvula,Cele,M,2004,Bronze,Chatsworth,2024-02-28
C01874,Vuyo,Botha,M,1970,Silver,George Central,2025-05-05
C01875,Mandla,Dlamini,M,1986,Bronze,Paarl Central,2024-02-18
C01876,Kgomotso,Radebe,M,1979,Bronze,Menlyn,2023-07-07
C01877,Lindiwe,Mthembu,F,2000,Bronze,Stellenbosch Central,2023-07-08
C01878,Kagiso,Sibanda,F,1977,Bronze,Menlyn,2024-04-07
C01879,Lehlogonolo,Sithole,M,1956,Bronze,Ballito,2023-03-02
C01880,Lungile,Mhlongo,F,1955,Bronze,Sea Point,2023-12-01
C01881,Sarah,Mthembu,F,1991,Silver,George Central,2023-07-13
C01882,Thandiwe,Ngcobo,F,1989,Bronze,Greenacres,2023-06-08
C01883,Nthabiseng,Mhlongo,M,1983,Silver,George Central,2024-06-03
C01884,Themba,Jones,F,1957,Silver,Mitchell's Plain,2025-04-06
C01885,Ayanda,Maseko,F,1998,Bronze,Paarl Central,2024-05-24
C01886,Palesa,Sibiya,F,1994,Gold,Beacon Bay,2024-02-03
C01887,Karabo,Jones,M,1997,Bronze,Hatfield,2023-05-25
C01888,Andile,Coetzee,F,,Bronze,Umhlanga,2025-04-10
C01889,Khanyisile,Zwane,F,1988,Bronze,Chatsworth,2024-07-30
C01890,Kgomotso,Nyathi,M,2003,Bronze,Centurion,2023-05-19
C01891,Rachel,Pretorius,F,1995,Bronze,Stellenbosch Central,2024-05-17
C01892,Lerato,Coetzee,F,1990,Bronze,Hayfields,2025-03-16
C01893,Refiloe,Maseko,M,1999,Silver,Midrand,2023-04-02
C01894,Ayanda,Zwane,M,1991,Bronze,Khayelitsha,2024-07-01
C01895,Lerato,Khumalo,,1979,Gold,Khayelitsha,2024-03-20
C01896,Olwethu,Joseph,M,1966,Bronze,CBD,2023-08-08
C01897,Lindiwe,van Wyk,M,1969,Bronze,Sandton,2024-05-22
C01898,Sizwe,Mkhize,M,,Bronze,Walmer,2023-04-30
C01899,Mpho,Nkosi,M,1997,Silver,George Central,2024-02-04
C01900,Dineo,Govender,F,,Bronze,Roodepoort,2024-09-28
C01901,Tumelo,Patel,M,1982,Silver,Mthatha Central,2023-11-14
C01902,Sizwe,Khan,F,1955,Bronze,Brooklyn,2025-05-12
C01903,Palesa,Coetzee,F,1955,Bronze,Walmer,2025-02-24
C01904,Rachel,Mahlangu,M,1969,Bronze,Tygervalley,2025-03-21
C01905,Rajesh,Ndlovu,F,1975,Silver,Greenacres,2025-01-02
C01906,Nokwanda,Sibanda,F,1973,Bronze,Paarl Central,2025-02-18
C01907,Bongani,Sibanda,M,1967,Bronze,Hayfields,2023-07-25
C01908,Naledi,Adams,,1985,Bronze,CBD,2025-05-03
C01909,Sarah,van der Merwe,F,1999,Bronze,Pinetown,2024-01-15
C01910,Rachel,Mokwena,F,,Gold,Midrand,2023-11-22
C01911,Sipho,Mkhize,F,1964,Gold,George Central,2023-07-25
C01912,Mosa,Khumalo,F,1964,Bronze,Edenvale,2023-07-08
C01913,Thandiwe,Pretorius,F,2001,Silver,Constantia,2025-05-13
C01914,Andile,Sibiya,M,1990,Bronze,Centurion,2023-02-28
C01915,Bongani,Ndlovu,F,,Silver,Centurion,2024-01-15
C01916,Sipho,Mokwena,M,1998,Bronze,Richards Bay Central,2023-03-01
C01917,Dineo,Radebe,M,1962,Silver,CBD,2024-07-31
C01918,Ibrahim,Ndlovu,F,1985,Bronze,Alberton,2024-12-03
C01919,Kabelo,Radebe,F,2002,Bronze,Boksburg,2023-12-20
C01920,Thandiwe,van Wyk,F,1964,Silver,Edenvale,2023-05-28
C01921,Mpho,van der Merwe,,1979,Silver,Hatfield,2025-01-27
C01922,Lerato,Smith,M,,Bronze,PMB Central,2025-05-22
C01923,Nokuthula,Sibanda,F,1995,Gold,Wonderpark,2024-04-16
C01924,Vuyo,Jones,F,1979,Bronze,Beacon Bay,2024-02-13
C01925,Naledi,Adams,F,1968,Bronze,Beacon Bay,2025-03-13
C01926,Kabelo,Mhlongo,M,1990,Silver,Hatfield,2024-10-21
C01927,Ayanda,Naidoo,F,1985,Bronze,Krugersdorp,2025-05-02
C01928,Refiloe,Ngcobo,F,1967,Bronze,Tygervalley,2024-11-06
C01929,Sarah,Adams,F,,Bronze,Richards Bay Central,2024-11-14
C01930,Mandla,Khan,,1998,Bronze,Fourways,2024-08-11
C01931,Karabo,Pretorius,F,1975,Silver,Parow,2025-02-19
C01932,Rajesh,Tshabalala,M,2003,Silver,CBD,2024-11-23
C01933,Lindiwe,Ndlovu,F,1955,Silver,Menlyn,2025-05-23
C01934,Tshepo,Tshabalala,M,1977,Bronze,Sandton,2023-11-11
C01935,Khanyisile,Ndlovu,F,1975,Silver,Umhlanga,2023-12-13
C01936,Sibusiso,van der Merwe,F,1961,Bronze,Bellville,2023-06-17
C01937,Emma,Zulu,M,1994,Bronze,Mthatha Central,2024-04-25
C01938,Nokwanda,Khan,M,1970,Bronze,Bellville,2024-03-31
C01939,Lindiwe,Mokoena,F,1979,Bronze,Claremont,2024-08-23
C01940,Nokwanda,Mhlongo,M,1992,Bronze,Claremont,2024-05-18
C01941,Tumelo,Mkhize,F,1976,Silver,Constantia,2023-07-01
C01942,Naledi,Ngcobo,F,1980,Bronze,Beacon Bay,2023-07-21
C01943,Thandiwe,Tshabalala,F,2005,Bronze,Berea,2025-03-29
C01944,Rajesh,Dlamini,M,1992,Bronze,Boksburg,2023-07-16
C01945,Aisha,Khan,,1956,Silver,Khayelitsha,2024-10-26
C01946,Andile,Mthembu,F,1982,Bronze,Beacon Bay,2024-04-14
C01947,Tumelo,Mabaso,F,1957,Gold,Pinetown,2024-08-10
C01948,Lerato,Mthembu,F,1985,Bronze,Greenacres,2023-10-04
C01949,Nokwanda,Radebe,F,1987,Silver,Wonderpark,2024-12-25
C01950,Pieter,Mahlangu,M,2001,Bronze,Alberton,2023-10-01
C01951,Tshepo,Jones,M,1960,Silver,Phoenix,2023-04-27
C01952,Lerato,Mahlangu,M,1961,Bronze,Constantia,2023-06-07
C01953,Kgomotso,Pillay,M,,Bronze,Menlyn,2025-06-10
C01954,Kabelo,Ndlovu,F,1995,Gold,Mthatha Central,2023-04-19
C01955,Kabelo,Zulu,F,1963,Silver,Stellenbosch Central,2023-07-10
C01956,Tshepo,Mabaso,F,2005,Bronze,Stellenbosch Central,2024-02-01
C01957,Johan,Adams,F,1967,Bronze,George Central,2024-04-25
C01958,Mpho,Zwane,M,1958,Bronze,Stellenbosch Central,2023-06-30
C01959,Palesa,Patel,F,1989,Bronze,Mitchell's Plain,2024-12-20
C01960,Lehlogonolo,Ndlovu,F,1975,Bronze,Fourways,2024-10-12
C01961,Khanyisile,Zwane,F,1981,Bronze,Rosebank,2023-09-14
C01962,Dineo,Cele,M,,Silver,Greenacres,2023-09-15
C01963,Mpho,Botha,F,1959,Silver,Khayelitsha,2024-09-26
C01964,Lehlogonolo,Smith,F,2003,Bronze,Greenacres,2023-04-01
C01965,Johan,Zwane,M,1978,Bronze,Constantia,2024-08-05
C01966,Kagiso,Tshabalala,F,2002,Bronze,Krugersdorp,2025-02-20
C01967,Rajesh,Tshabalala,M,2002,Bronze,CBD,2024-12-08
C01968,Anika,Moyo,F,1984,Silver,Fourways,2024-04-19
C01969,Nokulunga,van Wyk,F,1964,Bronze,Claremont,2025-06-13
C01970,Naledi,Tshabalala,F,1995,Bronze,Rosebank,2025-03-21
C01971,Dineo,van der Merwe,F,1966,Bronze,Umhlanga,2023-06-03
C01972,Busisiwe,Mabena,F,1986,Bronze,Ballito,2023-10-12
C01973,Nokuthula,Pretorius,F,2001,Bronze,Tygervalley,2024-05-14
C01974,Tumelo,Khumalo,F,1961,Bronze,Umhlanga,2024-09-14
C01975,Mpho,Mokwena,F,1986,Bronze,Sea Point,2023-11-12
C01976,Thandiwe,Botha,F,1974,Bronze,Mitchell's Plain,2024-09-05
C01977,Naledi,Adams,F,2001,Bronze,Parow,2024-01-14
C01978,Kgomotso,du Plessis,F,1983,Bronze,Centurion,2024-12-05
C01979,Nokuthula,Tshabalala,M,1985,Bronze,Richards Bay Central,2025-03-23
C01980,Pieter,Pretorius,M,1975,Bronze,Edenvale,2024-12-26
C01981,Lesedi,Ngcobo,F,1970,Bronze,Claremont,2023-11-17
C01982,Aisha,Sithole,F,1964,Bronze,Hayfields,2024-04-18
C01983,Nthabiseng,Khan,F,1979,Silver,Brooklyn,2024-12-29
C01984,Themba,Mhlongo,M,1958,Bronze,Sea Point,2023-12-02
C01985,Anika,Ngcobo,F,1964,Gold,Hayfields,2025-01-11
C01986,Dineo,Pretorius,,1993,Bronze,Khayelitsha,2025-01-23
C01987,Palesa,Adams,M,1973,Bronze,Walmer,2025-04-18
C01988,Mandisa,Nkosi,F,1968,Bronze,Vincent,2024-10-21
C01989,Lehlogonolo,Moyo,F,1984,Gold,Berea,2024-07-22
C01990,Refilwe,Sibiya,F,1975,Bronze,Brooklyn,2023-07-22
C01991,Sibusiso,Sibiya,F,1965,Bronze,Claremont,2023-05-07
C01992,Nomvula,Tshabalala,M,1978,Silver,Soweto,2024-07-17
C01993,Lerato,Smith,M,1980,Bronze,CBD,2024-10-21
C01994,Mpho,Tshabalala,M,,Bronze,Parow,2024-05-23
C01995,Zanele,Ndlovu,F,1961,Gold,Roodepoort,2024-01-04
C01996,Anika,Mabena,F,1976,Bronze,PMB Central,2023-03-05
C01997,Fatima,Moyo,M,1980,Bronze,Stellenbosch Central,2025-04-13
C01998,Sizwe,Jones,F,2003,Bronze,Roodepoort,2023-02-27
C01999,Mosa,Buthelezi,F,1996,Bronze,CBD,2023-02-13
C02000,Nokuthula,Govender,M,1963,Bronze,Mthatha Central,2024-11-17
C02001,James,Dlamini,M,1973,Bronze,Walmer,2024-02-29
C02002,Yusuf,Ndlovu,F,,Bronze,Hayfields,2023-01-08
C02003,Anika,Mabaso,M,1978,Silver,Fourways,2023-08-06
C02004,Themba,Nyathi,F,1995,Bronze,Ballito,2024-01-19
C02005,Aisha,Radebe,F,1967,Bronze,Midrand,2023-12-01
C02006,Kagiso,Sibanda,F,1973,Bronze,Vincent,2024-11-18
C02007,Aisha,Sibanda,F,,Silver,Sandton,2023-07-24
C02008,Lehlogonolo,Mkhize,M,1974,Bronze,Westville,2025-04-17
C02009,Ayanda,Mhlongo,F,1996,Bronze,Boksburg,2023-08-11
C02010,Aisha,Dlamini,F,1968,Silver,Sandton,2024-05-26
C02011,Vuyo,Radebe,M,1984,Bronze,Tygervalley,2024-05-18
C02012,Priya,Buthelezi,M,2005,Silver,Roodepoort,2023-03-21
C02013,Kabelo,Sithole,M,1956,Silver,Brooklyn,2023-01-01
C02014,Ayanda,Jones,F,1991,Bronze,Hatfield,2023-08-09
C02015,Mosa,Pretorius,,2002,Bronze,Wonderpark,2024-10-31
C02016,Lerato,Mthembu,M,1962,Bronze,Sandton,2023-05-04
C02017,Thandiwe,Dlamini,M,1985,Bronze,Roodepoort,2024-04-11
C02018,Nokulunga,Zwane,M,1972,Silver,Umhlanga,2023-03-06
C02019,Vuyo,Mokwena,F,1980,Bronze,Hayfields,2024-03-18
C02020,Khanyisile,van Wyk,F,1955,Bronze,Constantia,2025-02-27
C02021,Busisiwe,Maseko,M,1967,Bronze,Brooklyn,2025-06-11
C02022,Palesa,Pillay,M,1955,Bronze,Richards Bay Central,2025-05-05
C02023,Mandisa,Smith,M,1999,Bronze,Khayelitsha,2023-10-21
C02024,Marius,Mabaso,M,1984,Bronze,Hatfield,2024-11-05
C02025,Marius,Buthelezi,M,1975,Bronze,George Central,2024-08-17
C02026,James,Mhlongo,F,1977,Bronze,Greenacres,2025-02-08
C02027,Rajesh,Nyathi,F,1982,Bronze,Parow,2023-12-07
C02028,Anika,van Wyk,F,1989,Bronze,CBD,2023-12-18
C02029,Aisha,Mokwena,M,1989,Silver,Richards Bay Central,2023-05-23
C02030,Dineo,Naidoo,M,1980,Bronze,Mitchell's Plain,2024-05-28
C02031,Ibrahim,Mokoena,M,,Gold,Beacon Bay,2025-01-25
C02032,Lungile,Mabena,F,1975,Silver,Ballito,2024-02-09
C02033,Fatima,Sibanda,F,1977,Bronze,Paarl Central,2023-08-20
C02034,Thandiwe,van Wyk,F,1999,Bronze,Sea Point,2025-03-23
C02035,Aisha,Sithole,F,1959,Bronze,Fourways,2023-11-07
C02036,Dineo,Naidoo,M,1961,Bronze,Claremont,2023-02-01
C02037,Mpho,Zulu,F,2004,Bronze,Berea,2023-05-02
C02038,David,Cele,M,1955,Bronze,Soweto,2024-01-19
C02039,Sizwe,Mthembu,F,1992,Bronze,Westville,2023-02-12
C02040,Lungile,Coetzee,,1986,Bronze,Walmer,2024-04-29
C02041,Nokulunga,Radebe,M,2004,Bronze,Pinetown,2025-06-20
C02042,Anika,Coetzee,,,Bronze,Stellenbosch Central,2024-05-01
C02043,Kagiso,Nyathi,F,1970,Silver,Paarl Central,2024-04-10
C02044,Sarah,Mabena,F,,Bronze,Berea,2023-08-10
C02045,Kabelo,Moyo,F,1998,Silver,Claremont,2024-06-02
C02046,Rachel,Ndlovu,M,1984,Bronze,PMB Central,2024-10-31
C02047,Vuyo,Khumalo,F,1962,Bronze,Berea,2023-10-28
C02048,Mandisa,Botha,F,1993,Bronze,Bellville,2025-05-07
C02049,Zanele,Pretorius,F,,Silver,Vincent,2023-06-30
C02050,Refiloe,Radebe,F,1966,Silver,Westville,2025-05-15
C02051,Rajesh,Govender,M,1999,Bronze,Tygervalley,2023-05-23
C02052,Naledi,Sibiya,M,1983,Silver,Rosebank,2023-01-22
C02053,Sibusiso,Adams,M,1978,Bronze,Umhlanga,2023-02-04
C02054,Busisiwe,Smith,M,1982,Bronze,Beacon Bay,2024-01-02
C02055,Priya,Sibanda,M,1970,Silver,Mitchell's Plain,2023-01-25
C02056,Refilwe,Mabaso,M,1997,Bronze,PMB Central,2024-01-18
C02057,Yusuf,Patel,F,2005,Bronze,Mitchell's Plain,2024-07-27
C02058,Sipho,Govender,F,1974,Silver,Sea Point,2024-01-16
C02059,Nomvula,Joseph,M,1962,Bronze,Chatsworth,2023-01-10
C02060,Ayanda,Mahlangu,F,1970,Silver,Midrand,2024-11-10
C02061,Priya,du Plessis,F,1961,Bronze,Mthatha Central,2024-07-08
C02062,Mandisa,Ndlovu,F,1963,Bronze,Constantia,2024-05-04
C02063,Aisha,Ndlovu,M,1970,Bronze,Mthatha Central,2024-01-06
C02064,Nokuthula,Patel,F,2003,Silver,Fourways,2023-01-29
C02065,Palesa,Mhlongo,F,1993,Bronze,Parow,2024-05-05
C02066,Kabelo,Joseph,M,1996,Bronze,Roodepoort,2024-09-05
C02067,Fatima,Maseko,F,1959,Bronze,Constantia,2024-07-29
C02068,Tshepo,Mokwena,M,1957,Bronze,Pinetown,2024-10-27
C02069,Bontle,Mabena,F,1989,Silver,Umhlanga,2024-06-07
C02070,Rajesh,Radebe,M,1999,Bronze,Greenacres,2024-09-11
C02071,Nthabiseng,Mkhize,F,1976,Bronze,Menlyn,2024-06-29
C02072,Fatima,Ngcobo,M,1971,Gold,Alberton,2023-08-22
C02073,Johan,Tshabalala,M,1991,Gold,Midrand,2024-06-14
C02074,Lungile,Moyo,F,1993,Bronze,Pinetown,2025-06-30
C02075,Karabo,Mahlangu,M,1999,Bronze,Hatfield,2024-12-30
C02076,Ibrahim,Buthelezi,F,1984,Bronze,Alberton,2024-10-15
C02077,Andile,Naidoo,M,1995,Bronze,Vincent,2025-04-09
C02078,Rajesh,Mhlongo,F,1985,Gold,Pinetown,2023-05-30
C02079,Kagiso,Sibiya,F,1962,Silver,Fourways,2023-01-04
C02080,Zanele,Pretorius,M,1971,Bronze,Ballito,2024-08-20
C02081,Dineo,Khan,M,1981,Bronze,Rosebank,2024-10-05
C02082,Rajesh,Sibiya,F,1982,Bronze,George Central,2023-05-06
C02083,Marius,Khumalo,F,1959,Bronze,Brooklyn,2023-05-11
C02084,Karabo,Sithole,M,1998,Bronze,Beacon Bay,2024-08-03
C02085,Nomvula,Nkosi,F,1994,Bronze,Roodepoort,2023-08-25
C02086,Nokuthula,Ngcobo,M,2003,Bronze,Roodepoort,2023-06-05
C02087,Lerato,Buthelezi,M,2003,Silver,Soweto,2023-07-28
C02088,Ibrahim,Ngcobo,F,1965,Silver,Brooklyn,2025-04-08
C02089,Rajesh,Zulu,F,1981,Bronze,Tygervalley,2023-06-27
C02090,Nokuthula,Khan,F,1970,Bronze,Berea,2025-05-19
C02091,Sarah,Jones,F,1961,Bronze,Berea,2024-03-29
C02092,Themba,Radebe,M,2003,Bronze,Brooklyn,2023-07-30
C02093,Lungile,Coetzee,F,1988,Bronze,Phoenix,2024-09-22
C02094,Sarah,Jones,M,1978,Bronze,Walmer,2024-11-30
C02095,Sarah,Botha,M,1968,Bronze,Brooklyn,2023-09-12
C02096,Sibusiso,Maseko,M,1979,Bronze,Claremont,2024-12-03
C02097,Kgomotso,Pillay,M,1959,Silver,Soweto,2024-08-08
C02098,Anika,Mhlongo,F,1986,Bronze,Rosebank,2023-04-02
C02099,David,Patel,F,1972,Gold,Umhlanga,2023-08-13
C02100,Mandisa,Zwane,M,1993,Bronze,CBD,2024-01-26
C02101,Marius,Khumalo,M,1960,Bronze,Pinetown,2024-12-13
C02102,Yusuf,Khumalo,F,1988,Bronze,Alberton,2023-05-26
C02103,Mandisa,Smith,F,1966,Bronze,Chatsworth,2023-03-10
C02104,Nokuthula,Mabaso,M,1991,Silver,George Central,2023-10-23
C02105,Yusuf,du Plessis,M,1965,Silver,Midrand,2024-09-09
C02106,Sibusiso,Ndlovu,F,1961,Silver,PMB Central,2023-05-08
C02107,Refiloe,van Wyk,M,1978,Bronze,George Central,2023-09-09
C02108,Karabo,Nkosi,F,1965,Bronze,Claremont,2024-05-27
C02109,Aisha,Khumalo,F,,Bronze,Parow,2023-09-05
C02110,Nokulunga,Sibiya,M,1991,Bronze,Pinetown,2023-06-29
C02111,Sibusiso,Zulu,M,1965,Silver,Constantia,2024-01-22
C02112,Naledi,Nkosi,F,1988,Bronze,Fourways,2024-07-17
C02113,Ibrahim,Sibanda,M,1984,Gold,Randburg,2024-08-14
C02114,Sibusiso,Sibanda,M,1988,Bronze,Hayfields,2023-05-10
C02115,Bontle,Mokoena,F,1993,Silver,Mitchell's Plain,2024-09-10
C02116,Emma,Radebe,F,,Bronze,Claremont,2023-08-09
C02117,David,Mokwena,F,1992,Silver,Vincent,2025-03-23
C02118,Ayanda,Sibanda,F,1956,Silver,Boksburg,2024-05-13
C02119,James,van Wyk,M,1978,Bronze,Wonderpark,2023-02-22
C02120,Andile,Mokwena,M,1961,Bronze,Pinetown,2024-01-31
C02121,Mosa,Smith,F,1973,Bronze,Umhlanga,2023-02-11
C02122,Nokulunga,du Plessis,F,1976,Gold,Tygervalley,2023-04-14
C02123,Themba,Buthelezi,F,1956,Bronze,Hatfield,2023-01-25
C02124,Rachel,Sibanda,F,1994,Bronze,Alberton,2024-01-12
C02125,Nomvula,Adams,M,1983,Bronze,Phoenix,2023-02-07
C02126,Tumelo,Buthelezi,M,1991,Gold,Bellville,2025-04-12
C02127,Pieter,Jones,M,1995,Bronze,Midrand,2023-04-06
C02128,Kabelo,Radebe,F,,Bronze,Parow,2023-07-19
C02129,Emma,Mkhize,F,1964,Bronze,Sandton,2023-01-01
C02130,Zanele,Botha,M,1971,Silver,Edenvale,2024-04-24
C02131,Refilwe,Coetzee,F,1997,Silver,Pinetown,2025-01-15
C02132,Marius,du Plessis,,1971,Bronze,Menlyn,2024-10-08
C02133,Tumelo,Tshabalala,M,1997,Silver,Chatsworth,2024-11-29
C02134,Busisiwe,Sibiya,M,1970,Bronze,Umhlanga,2023-10-06
C02135,Pieter,Joseph,F,2001,Bronze,Westville,2023-11-04
C02136,Bontle,Patel,F,1964,Silver,Edenvale,2025-06-20
C02137,Andile,van Wyk,M,1961,Bronze,Wonderpark,2025-01-30
C02138,James,Moyo,M,1974,Bronze,Umhlanga,2024-11-09
C02139,Zanele,Tshabalala,M,1958,Silver,Bellville,2024-02-29
C02140,Priya,Dlamini,F,1978,Bronze,Hayfields,2024-02-10
C02141,Lesedi,Naidoo,F,1970,Bronze,Tygervalley,2023-12-11
C02142,Refilwe,Sibiya,F,1979,Bronze,Stellenbosch Central,2025-03-26
C02143,Olwethu,Nkosi,F,1982,Bronze,Walmer,2024-10-25
C02144,Themba,Khumalo,F,,Bronze,Hatfield,2024-11-26
C02145,Lungile,Cele,M,,Silver,Menlyn,2023-04-13
C02146,Sipho,Zwane,F,1957,Silver,Midrand,2025-03-19
C02147,Refilwe,Sibanda,M,1986,Bronze,Pinetown,2025-05-06
C02148,Fatima,Ndlovu,M,1973,Bronze,Boksburg,2023-06-11
C02149,Mosa,Joseph,F,1993,Bronze,Fourways,2025-05-22
C02150,Pieter,Botha,M,1983,Bronze,Alberton,2024-10-31
C02151,Sibusiso,Sibanda,F,1970,Silver,Beacon Bay,2023-12-01
C02152,Sizwe,Pillay,F,2000,Bronze,Westville,2025-06-15
C02153,Bongani,Mokwena,F,1983,Silver,Alberton,2025-02-27
C02154,Pieter,Tshabalala,M,2000,Bronze,Vincent,2024-11-15
C02155,Tumelo,Buthelezi,M,1974,Bronze,Umhlanga,2024-11-02
C02156,Sipho,Mhlongo,F,1967,Bronze,Boksburg,2024-02-03
C02157,Mandla,Coetzee,F,1980,Silver,Berea,2023-05-17
C02158,Dineo,Tshabalala,M,2000,Bronze,Richards Bay Central,2025-06-07
C02159,Nokwanda,van der Merwe,F,2005,Bronze,Stellenbosch Central,2024-05-13
C02160,Pieter,Mokwena,F,1963,Bronze,Brooklyn,2023-07-27
C02161,Vuyo,van der Merwe,F,,Bronze,Menlyn,2025-03-30
C02162,Kabelo,Mhlongo,F,1961,Silver,Phoenix,2023-07-26
C02163,Sizwe,Mokwena,F,1997,Silver,Brooklyn,2024-06-27
C02164,James,Adams,,1994,Bronze,CBD,2024-04-10
C02165,Vuyo,Zwane,M,1989,Bronze,Alberton,2023-12-07
C02166,Lerato,Moyo,M,2005,Silver,Wonderpark,2024-04-19
C02167,Nthabiseng,Mkhize,F,1975,Bronze,Boksburg,2023-11-04
C02168,Mosa,Mokoena,M,1997,Bronze,Boksburg,2023-01-05
C02169,Fatima,Govender,F,1983,Bronze,Khayelitsha,2023-03-19
C02170,Bontle,Khan,M,1989,Bronze,Mthatha Central,2025-03-17
C02171,Ayanda,Sibiya,M,1986,Bronze,Beacon Bay,2024-07-19
C02172,Mpho,Zulu,M,1979,Bronze,PMB Central,2024-11-02
C02173,Palesa,Nkosi,M,1960,Bronze,Umhlanga,2023-01-22
C02174,Lindiwe,Mahlangu,M,2001,Bronze,Beacon Bay,2023-09-21
C02175,Emma,Botha,M,1968,Bronze,Alberton,2023-11-13
C02176,Ibrahim,Buthelezi,M,1959,Silver,Sea Point,2023-09-03
C02177,Zanele,Khan,,1962,Bronze,Phoenix,2025-02-23
C02178,Khanyisile,Nyathi,F,1962,Bronze,Stellenbosch Central,2023-12-31
C02179,Karabo,Mabaso,F,1979,Bronze,Boksburg,2025-01-12
C02180,Lerato,Ngcobo,M,2005,Gold,Tygervalley,2023-06-14
C02181,Fatima,Nyathi,F,2003,Bronze,Soweto,2025-03-22
C02182,Lehlogonolo,Smith,F,1987,Bronze,Tygervalley,2023-07-14
C02183,Kabelo,du Plessis,M,2002,Gold,Edenvale,2024-05-21
C02184,Yusuf,van Wyk,F,1996,Silver,CBD,2024-04-08
C02185,Palesa,Nkosi,M,1956,Gold,Vincent,2023-01-08
C02186,Johan,van Wyk,F,1961,Bronze,Mitchell's Plain,2024-08-30
C02187,Naledi,du Plessis,F,1990,Bronze,Pinetown,2025-04-10
C02188,Sipho,Tshabalala,F,1989,Bronze,Paarl Central,2023-02-26
C02189,Ayanda,Mahlangu,M,1979,Bronze,Wonderpark,2023-03-18
C02190,Fatima,Mhlongo,F,1974,Bronze,Claremont,2023-10-19
C02191,Johan,van der Merwe,M,1963,Bronze,Paarl Central,2024-01-07
C02192,Bongani,Sithole,,2004,Silver,George Central,2024-08-13
C02193,Sizwe,Zwane,M,,Bronze,Ballito,2025-02-11
C02194,Ibrahim,Mabaso,M,1990,Silver,PMB Central,2023-11-01
C02195,Yusuf,Mthembu,F,1980,Bronze,Wonderpark,2023-04-06
C02196,Tumelo,Mabena,F,1958,Bronze,Westville,2023-01-05
C02197,Lindiwe,du Plessis,F,1978,Bronze,Tygervalley,2024-08-28
C02198,Yusuf,Pillay,F,1965,Silver,Walmer,2025-06-06
C02199,Lindiwe,Dlamini,F,2001,Bronze,Greenacres,2024-06-05
C02200,Andile,Moyo,F,1988,Bronze,Midrand,2024-05-19
C02201,Yusuf,Pillay,F,1968,Bronze,Chatsworth,2023-10-27
C02202,Anika,Mahlangu,F,1992,Bronze,Brooklyn,2023-09-13
C02203,Kabelo,Zulu,M,1971,Bronze,Mitchell's Plain,2024-02-20
C02204,Lesedi,Pretorius,M,1999,Bronze,Vincent,2024-08-17
C02205,Bongani,Pillay,F,1957,Bronze,CBD,2025-01-18
C02206,Zanele,Sibanda,F,1968,Bronze,Sea Point,2024-10-29
C02207,Sizwe,Zulu,M,1955,Bronze,Berea,2023-05-28
C02208,Themba,Zulu,M,1975,Bronze,Chatsworth,2024-11-27
C02209,Busisiwe,Jones,M,1995,Bronze,Midrand,2025-06-09
C02210,Tumelo,Pillay,F,1972,Bronze,Rosebank,2024-04-19
C02211,Refilwe,Khumalo,M,1958,Bronze,Sandton,2024-02-28
C02212,Bongani,Maseko,F,1972,Silver,Umhlanga,2025-03-15
C02213,Lehlogonolo,Adams,F,1984,Bronze,Berea,2023-07-25
C02214,Nokwanda,Khan,M,1979,Bronze,Berea,2023-05-17
C02215,Lerato,Pillay,M,1979,Gold,Phoenix,2023-05-29
C02216,Bongani,Khan,M,1988,Bronze,Beacon Bay,2024-06-12
